PlayerID,Player,Team,G,GS,QS,CG,SHO,IP,W,L,H,HR,ER,BB,K,HLD,SV,BS,ERA,WHIP,K/9,BB/9,K/BB,HR/9
20713,Erian Rodriguez,FA,0,0,0,0,0,1,0,0,1.12,0,0.73,0.71,0.7,0,0,0,6.60,1.84,6.34,6.43,0.99,0.00
20737,Gabriel Rodriguez,FA,0,0,0,0,0,1,0,0,1.38,0,1.03,1.2,0.59,0,0,0,9.23,2.59,5.29,10.84,0.49,0.00
20282,Julio Rodriguez,HOU,0,0,0,0,0,1,0,0,1.1,0,0.76,0.68,0.94,0,0,0,6.88,1.78,8.49,6.12,1.39,0.00
20119,Raimy Rodriguez,HOU,0,0,0,0,0,1,0,0,1.05,0,1.15,1.53,0.75,0,0,0,10.37,2.58,6.74,13.79,0.49,0.00
20657,Grant Rogers,TOR,0,0,0,0,0,1,0,0,1.23,0,0.67,0.43,0.61,0,0,0,6.06,1.66,5.47,3.84,1.42,0.00
18120,Dalton Rogers,BOS,0,0,0,0,0,1,0,0,1.05,0,0.7,0.86,0.92,0,0,0,6.27,1.91,8.25,7.74,1.07,0.00
16438,Tyler Rogers,TOR,73,0,0,0,0,72,4,5,64,7,23,13,52,27,2,3,2.88,1.07,6.50,1.63,4.00,0.88
15594,Josh Rogers,COL,0,0,0,0,0,1,0,0,1.31,0,0.85,0.39,0.66,0,0,0,7.64,1.70,5.90,3.52,1.68,0.00
14790,Trevor Rogers,BAL,27,27,12,1,0,161,9,9,137,14,60,55,146,0,0,0,3.35,1.19,8.16,3.07,2.65,0.78
13742,Taylor Rogers,MIN,51,0,0,0,0,51,3,4,43,6,20,20,49,13,12,4,3.53,1.24,8.65,3.53,2.45,1.06
17114,Kendry Rojas,MIN,0,0,0,0,0,1,0,0,1.08,0,0.58,0.5,0.9,0,0,0,5.26,1.58,8.14,4.49,1.81,0.00
18217,Juan Rojas,BAL,0,0,0,0,0,1,0,0,1.18,0,0.77,0.77,0.75,0,0,0,6.96,1.95,6.76,6.96,0.97,0.00
14303,Ryan Rolison,CHC,6,3,0,0,0,16,0,0,17,3,9,7,12,0,0,0,5.06,1.50,6.75,3.94,1.71,1.69
15533,Drew Rom,MIL,0,0,0,0,0,1,0,0,1.07,0,0.62,0.48,0.95,0,0,0,5.56,1.55,8.51,4.30,1.98,0.00
15493,Jordan Romano,LAA,58,0,0,0,0,56,2,3,52,9,30,19,52,14,4,3,4.82,1.27,8.36,3.05,2.74,1.45
13196,Sal Romano,FA,0,0,0,0,0,1,0,0,1.23,0,1.05,0.57,0.65,0,0,0,9.45,1.80,5.85,5.17,1.13,0.00
19846,Josiah Romeo,ATH,0,0,0,0,0,1,0,0,2.52,0,2.58,1.27,0.4,0,0,0,23.25,3.79,3.56,11.44,0.31,0.00
14373,JoJo Romero,STL,63,0,0,0,0,63,5,4,52,5,23,22,56,17,15,4,3.29,1.17,8.00,3.14,2.55,0.71
15491,Tommy Romero,CHC,0,0,0,0,0,1,0,0,1.01,0,0.68,0.69,0.72,0,0,0,6.09,1.69,6.50,6.19,1.05,0.00
15527,John Rooney,TB,0,0,0,0,0,1,0,0,0.96,0,0.54,0.57,0.96,0,0,0,4.86,1.54,8.68,5.15,1.69,0.00
19768,Jarold Rosado,CWS,0,0,0,0,0,1,0,0,1.16,0,0.88,0.85,0.86,0,0,0,7.88,2.01,7.76,7.65,1.01,0.00
20103,Leomar Rosario,HOU,0,0,0,0,0,1,0,0,0.98,0,0.86,1.18,0.88,0,0,0,7.74,2.16,7.96,10.61,0.75,0.00
15620,Jerming Rosario,LAD,0,0,0,0,0,1,0,0,1.08,0,0.81,0.91,0.87,0,0,0,7.26,1.99,7.79,8.23,0.95,0.00
16735,Alejandro Rosario,WSH,0,0,0,0,0,1,0,0,1.05,0,0.46,0.26,1.01,0,0,0,4.16,1.31,9.09,2.32,3.91,0.00
17715,Kenny Rosenberg,FA,0,0,0,0,0,1,0,0,1.1,0,0.62,0.47,0.84,0,0,0,5.60,1.58,7.54,4.26,1.77,0.00
17395,Dylan Ross,NYM,0,0,0,0,0,1,0,0,0.81,0,0.43,0.56,1.06,0,0,0,3.90,1.37,9.50,5.00,1.90,0.00
12163,Joe Ross,ARI,54,0,0,0,0,54,2,3,53,7,26,19,44,0,0,2,4.33,1.33,7.33,3.17,2.32,1.17
20436,Houston Roth,FA,0,0,0,0,0,1,0,0,0.98,0,0.6,0.63,0.9,0,0,0,5.44,1.60,8.11,5.63,1.44,0.00
18192,Landen Roupp,SF,28,22,6,0,0,120,8,8,114,11,51,54,111,0,0,0,3.83,1.40,8.33,4.05,2.06,0.83
19781,Ethan Routzahn,SD,0,0,0,0,0,1,0,0,1.07,0,0.61,0.51,0.76,0,0,0,5.49,1.58,6.81,4.57,1.49,0.00
16988,Braxton Roxby,SF,0,0,0,0,0,1,0,0,0.95,0,0.63,0.6,1.01,0,0,0,5.64,1.55,9.10,5.38,1.69,0.00
19461,Chris Roycroft,STL,39,0,0,0,0,41,2,2,38,5,21,16,34,2,1,2,4.61,1.32,7.46,3.51,2.13,1.10
16517,Michael Rucker,SEA,0,0,0,0,0,1,0,0,1.02,0,0.52,0.41,0.95,0,0,0,4.70,1.43,8.51,3.67,2.32,0.00
18148,Will Rudy,MIL,0,0,0,0,0,1,0,0,1.2,0,0.83,0.57,0.65,0,0,0,7.48,1.77,5.86,5.14,1.14,0.00
19898,Jason Ruffcorn,SEA,0,0,0,0,0,1,0,0,1.04,0,0.62,0.63,0.84,0,0,0,5.58,1.68,7.60,5.70,1.33,0.00
12271,Jose Ruiz,FA,0,0,0,0,0,1,0,0,0.99,0,0.5,0.38,0.95,0,0,0,4.53,1.37,8.55,3.46,2.47,0.00
19903,Luis Rujano,CHC,0,0,0,0,0,1,0,0,1.18,0,0.8,0.95,0.82,0,0,0,7.16,2.13,7.42,8.57,0.87,0.00
16155,Carter Rustad,BAL,0,0,0,0,0,1,0,0,0.95,0,0.53,0.54,0.88,0,0,0,4.80,1.49,7.95,4.88,1.63,0.00
16050,Jackson Rutledge,WSH,52,0,0,0,0,57,3,3,53,8,28,18,48,7,2,2,4.42,1.25,7.58,2.84,2.67,1.26
16036,Joe Ryan,MIN,29,29,15,0,0,172,11,10,146,28,72,35,196,0,0,0,3.77,1.05,10.26,1.83,5.60,1.47
15165,Ryder Ryan,LAD,0,0,0,0,0,1,0,0,0.97,0,0.64,0.58,0.78,0,0,0,5.72,1.56,7.00,5.26,1.33,0.00
17815,River Ryan,LAD,12,6,1,0,0,37,1,1,31,4,14,13,31,0,0,0,3.41,1.19,7.54,3.16,2.38,0.97
19161,Andrew Saalfrank,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00
17718,Erik Sabrowski,CLE,61,0,0,0,0,61,2,2,47,6,23,23,59,15,3,2,3.39,1.15,8.70,3.39,2.57,0.89
14107,Connor Sadzeck,FA,0,0,0,0,0,1,0,0,1.1,0,0.63,0.76,0.92,0,0,0,5.64,1.87,8.25,6.88,1.20,0.00
17473,Dustin Saenz,WSH,0,0,0,0,0,1,0,0,1.22,0,0.7,0.42,0.66,0,0,0,6.28,1.65,5.91,3.82,1.55,0.00
19488,Darlin Saladin,STL,0,0,0,0,0,1,0,0,1.16,0,0.76,0.76,0.69,0,0,0,6.82,1.92,6.17,6.82,0.91,0.00
18802,Eduardo Salazar,MIN,0,0,0,0,0,1,0,0,1.18,0,0.65,0.53,0.84,0,0,0,5.88,1.71,7.54,4.79,1.58,0.00
20472,Kelvis Salcedo,DET,0,0,0,0,0,1,0,0,0.73,0,0.49,0.79,0.81,0,0,0,4.45,1.52,7.30,7.08,1.03,0.00
11438,Chris Sale,ATL,26,26,14,0,0,160,12,6,131,14,52,40,204,0,0,0,2.93,1.07,11.48,2.25,5.10,0.79
20442,R.J. Sales,WSH,0,0,0,0,0,1,0,0,1.17,0,0.59,0.52,0.75,0,0,0,5.32,1.69,6.71,4.66,1.44,0.00
17861,Royber Salinas,FA,0,0,0,0,0,1,0,0,0.98,0,0.62,0.61,0.95,0,0,0,5.61,1.59,8.59,5.52,1.56,0.00
18184,Tyler Samaniego,BOS,0,0,0,0,0,1,0,0,0.98,0,0.57,0.45,0.93,0,0,0,5.16,1.43,8.33,4.07,2.05,0.00
19758,Bryan Sammons,DET,0,0,0,0,0,1,0,0,0.99,0,0.65,0.55,0.84,0,0,0,5.82,1.54,7.57,4.94,1.53,0.00
13571,Adrian Sampson,FA,0,0,0,0,0,1,0,0,1.14,0,0.65,0.44,0.72,0,0,0,5.89,1.58,6.45,3.93,1.64,0.00
13147,Angel Sanchez,FA,0,0,0,0,0,1,0,0,1.11,0,0.58,0.46,0.81,0,0,0,5.26,1.56,7.25,4.10,1.77,0.00
11452,Aaron Sanchez,KC,0,0,0,0,0,1,0,0,1.17,0,0.85,0.71,0.66,0,0,0,7.68,1.87,5.90,6.37,0.93,0.00
14508,Sixto Sanchez,FA,0,0,0,0,0,1,0,0,1.03,0,0.55,0.38,0.8,0,0,0,4.92,1.41,7.17,3.38,2.13,0.00
16500,Cristopher Sanchez,PHI,29,29,18,1,0,186,13,6,168,15,62,39,178,0,0,0,3.00,1.11,8.61,1.89,4.56,0.73
16627,Yehizon Sanchez,MIN,0,0,0,0,0,1,0,0,1.47,0,1.23,0.94,0.66,0,0,0,11.04,2.41,5.90,8.48,0.70,0.00
19833,Samuel Sanchez,LAD,0,0,0,0,0,1,0,0,1.46,0,0.98,0.4,0.71,0,0,0,8.84,1.86,6.38,3.60,1.77,0.00
18277,Franklin Sanchez,MIA,0,0,0,0,0,1,0,0,0.94,0,0.68,0.89,0.98,0,0,0,6.08,1.83,8.78,7.99,1.10,0.00
17219,Bryan Sanchez,WSH,0,0,0,0,0,1,0,0,1.43,0,1.31,1.12,0.8,0,0,0,11.80,2.55,7.16,10.12,0.71,0.00
18940,Will Sanders,CHC,0,0,0,0,0,1,0,0,1.19,0,0.77,0.55,0.82,0,0,0,6.97,1.73,7.40,4.91,1.51,0.00
20456,Cam Sanders,PIT,21,0,0,0,0,22,1,1,19,3,10,8,18,0,0,0,4.09,1.23,7.36,3.27,2.25,1.23
18771,David Sandlin,CWS,0,0,0,0,0,1,0,0,1.16,0,0.72,0.51,0.89,0,0,0,6.47,1.67,8.02,4.55,1.76,0.00
15506,Nick Sandlin,LAA,40,0,0,0,0,40,1,3,32,6,16,16,37,4,0,3,3.60,1.20,8.33,3.60,2.31,1.35
15342,Patrick Sandoval,BOS,28,11,3,0,0,74,2,6,77,7,38,35,71,0,0,0,4.62,1.51,8.64,4.26,2.03,0.85
12811,Juan Sandoval,FA,0,0,0,0,0,1,0,0,0.93,0,0.47,0.4,0.93,0,0,0,4.28,1.33,8.33,3.60,2.31,0.00
19852,Jayvien Sandridge,LAA,20,0,0,0,0,19,1,1,16,3,9,7,16,0,0,0,4.26,1.21,7.58,3.32,2.29,1.42
13859,Cole Sands,MIN,64,0,0,0,0,67,4,2,58,7,29,22,62,16,9,3,3.90,1.19,8.33,2.96,2.82,0.94
15244,Reiver Sanmartin,SF,37,0,0,0,0,38,2,2,34,5,16,13,33,0,0,0,3.79,1.24,7.82,3.08,2.54,1.18
17864,Alimber Santa,HOU,0,0,0,0,0,1,0,0,1.01,0,0.65,0.78,0.94,0,0,0,5.89,1.79,8.42,7.01,1.20,0.00
14486,Dennis Santana,PIT,65,0,0,0,0,66,4,3,52,7,27,23,59,4,21,5,3.68,1.14,8.05,3.14,2.57,0.95
13870,Tony Santillan,CIN,69,0,0,0,0,68,3,4,57,8,25,31,62,22,8,3,3.31,1.29,8.21,4.10,2.00,1.06
14887,Antonio Santos,CHC,0,0,0,0,0,1,0,0,0.89,0,0.58,0.64,0.81,0,0,0,5.21,1.53,7.26,5.77,1.26,0.00
15228,Gregory Santos,SF,20,0,0,0,0,20,1,1,18,2,9,8,15,0,0,2,4.05,1.30,6.75,3.60,1.88,0.90
15897,Junior Santos,FA,0,0,0,0,0,1,0,0,1.12,0,0.68,0.79,0.61,0,0,0,6.12,1.91,5.48,7.14,0.77,0.00
15899,Victor Santos,STL,0,0,0,0,0,1,0,0,1.26,0,0.85,0.49,0.65,0,0,0,7.68,1.75,5.85,4.41,1.33,0.00
16610,Dahian Santos,TOR,0,0,0,0,0,1,0,0,0.88,0,0.67,0.73,0.97,0,0,0,6.07,1.61,8.72,6.54,1.33,0.00
16726,Alex Santos,HOU,0,0,0,0,0,1,0,0,1.2,0,1.04,1,0.88,0,0,0,9.35,2.20,7.94,9.00,0.88,0.00
18204,Winston Santos,TEX,0,0,0,0,0,1,0,0,1.16,0,0.76,0.47,0.88,0,0,0,6.88,1.63,7.94,4.21,1.88,0.00
20703,Pedro Santos,FA,0,0,0,0,0,1,0,0,0.98,0,0.63,0.93,0.96,0,0,0,5.63,1.90,8.66,8.33,1.04,0.00
19521,Jonathan Santucci,NYM,0,0,0,0,0,1,0,0,0.95,0,0.51,0.58,0.88,0,0,0,4.62,1.53,7.96,5.26,1.52,0.00
18363,Roki Sasaki,LAD,31,18,9,0,0,118,8,4,101,12,51,45,111,3,2,1,3.89,1.24,8.47,3.43,2.47,0.92
17286,Tayler Saucedo,LAA,33,0,0,0,0,33,1,1,31,4,16,13,28,0,0,1,4.36,1.33,7.64,3.55,2.15,1.09
14784,Matt Sauer,FA,0,0,0,0,0,1,0,0,1.14,0,0.72,0.47,0.86,0,0,0,6.49,1.61,7.70,4.21,1.83,0.00
16831,Jason Savacool,STL,0,0,0,0,0,1,0,0,1.09,0,0.65,0.8,0.64,0,0,0,5.87,1.89,5.76,7.18,0.80,0.00
18022,Nate Savino,ARI,0,0,0,0,0,1,0,0,1.08,0,0.82,0.85,0.8,0,0,0,7.37,1.92,7.20,7.63,0.94,0.00
13888,Josh Sborz,TEX,39,0,0,0,0,40,2,2,35,4,18,13,37,0,0,2,4.05,1.20,8.33,2.93,2.85,0.90
19099,Caden Scarborough,TEX,0,0,0,0,0,1,0,0,0.94,0,0.55,0.47,0.91,0,0,0,4.95,1.41,8.22,4.24,1.94,0.00
9278,Max Scherzer,TOR,17,17,6,0,0,86,5,5,80,16,42,23,84,0,0,0,4.38,1.19,8.76,2.40,3.65,1.67
19574,Ethan Schiefelbein,DET,0,0,0,0,0,1,0,0,1.08,0,0.77,0.6,0.88,0,0,0,6.97,1.68,7.88,5.40,1.46,0.00
20463,Tyler Schlaffer,CHC,0,0,0,0,0,1,0,0,1.04,0,0.77,0.76,0.71,0,0,0,6.89,1.79,6.35,6.80,0.93,0.00
19619,Rafe Schlesinger,CLE,0,0,0,0,0,1,0,0,1.17,0,0.69,0.66,0.82,0,0,0,6.17,1.84,7.34,5.97,1.23,0.00
19844,Cam Schlittler,NYY,24,24,9,0,0,135,9,8,112,15,53,56,144,0,0,0,3.53,1.24,9.60,3.73,2.57,1.00
14798,Clarke Schmidt,NYY,15,3,1,0,0,30,1,1,25,3,12,11,29,0,0,0,3.60,1.20,8.70,3.30,2.64,0.90
18918,Cole Schoenwetter,CIN,0,0,0,0,0,1,0,0,1.26,0,1.27,1.41,0.74,0,0,0,11.42,2.67,6.62,12.68,0.52,0.00
18384,Jesse Scholtens,TB,24,1,0,0,0,29,1,1,27,4,14,10,27,0,0,0,4.34,1.28,8.38,3.10,2.70,1.24
19475,Will Schomberg,MIA,0,0,0,0,0,1,0,0,0.95,0,0.63,0.76,0.92,0,0,0,5.69,1.71,8.26,6.86,1.20,0.00
20160,Kruz Schoolcraft,SD,0,0,0,0,0,1,0,0,0.95,0,0.57,0.5,1,0,0,0,5.17,1.45,9.00,4.50,2.00,0.00
16428,John Schreiber,KC,66,0,0,0,0,63,3,3,55,7,27,23,58,21,3,3,3.86,1.24,8.29,3.29,2.52,1.00
17904,Austin Schulfer,PHI,0,0,0,0,0,1,0,0,1.05,0,0.6,0.53,0.86,0,0,0,5.39,1.58,7.75,4.73,1.64,0.00
17966,Noah Schultz,CWS,0,0,0,0,0,1,0,0,1.05,0,0.54,0.64,0.9,0,0,0,4.86,1.69,8.10,5.77,1.40,0.00
20082,Paxton Schultz,WSH,35,0,0,0,0,39,1,2,35,6,17,13,35,0,0,0,3.92,1.23,8.08,3.00,2.69,1.38
16182,Andrew Schultz,PHI,0,0,0,0,0,1,0,0,1.05,0,0.68,0.69,0.98,0,0,0,6.08,1.74,8.78,6.22,1.41,0.00
18147,Tyler Schweitzer,CWS,0,0,0,0,0,1,0,0,1.14,0,0.73,0.59,0.73,0,0,0,6.61,1.73,6.53,5.30,1.23,0.00
17342,Spencer Schwellenbach,ATL,13,13,8,1,0,76,5,3,63,9,27,14,76,0,0,0,3.20,1.01,9.00,1.66,5.43,1.07
17511,Christian Scott,NYM,23,5,2,0,0,44,2,2,40,6,21,14,36,0,0,0,4.30,1.23,7.36,2.86,2.57,1.23
15154,Tayler Scott,ATL,0,0,0,0,0,1,0,0,0.96,0,0.49,0.44,0.97,0,0,0,4.44,1.40,8.69,4.00,2.17,0.00
14171,Tanner Scott,LAD,65,0,0,0,0,65,5,5,52,7,25,24,68,28,5,6,3.46,1.17,9.42,3.32,2.83,0.97
16397,Andre Scrubb,FA,0,0,0,0,0,1,0,0,0.9,0,0.51,0.49,0.87,0,0,0,4.63,1.39,7.84,4.37,1.79,0.00
14954,Connor Seabold,TOR,0,0,0,0,0,1,0,0,1.11,0,0.69,0.42,0.87,0,0,0,6.22,1.53,7.84,3.75,2.09,0.00
15242,JP Sears,SD,28,24,8,0,0,134,8,9,133,22,62,34,113,0,0,0,4.16,1.25,7.59,2.28,3.32,1.48
20469,Andrew Sears,DET,0,0,0,0,0,1,0,0,1.02,0,0.6,0.67,0.83,0,0,0,5.37,1.69,7.46,5.99,1.25,0.00
14259,Cody Sedlock,FA,0,0,0,0,0,1,0,0,0.98,0,0.72,0.68,0.88,0,0,0,6.52,1.65,7.94,6.09,1.30,0.00
15694,Matt Seelinger,DET,0,0,0,0,0,1,0,0,0.89,0,0.47,0.54,0.96,0,0,0,4.18,1.43,8.65,4.87,1.78,0.00
18735,Enrique Segura,TEX,0,0,0,0,0,1,0,0,1.17,0,1.05,0.86,0.73,0,0,0,9.49,2.03,6.57,7.76,0.85,0.00
18254,Colin Selby,BAL,57,0,0,0,0,58,2,3,50,7,25,21,49,0,0,2,3.88,1.22,7.60,3.26,2.33,1.09
17459,Brock Selvidge,NYY,0,0,0,0,0,1,0,0,1.1,0,0.69,0.65,0.76,0,0,0,6.20,1.74,6.87,5.82,1.18,0.00
16837,Adam Seminaris,PHI,0,0,0,0,0,1,0,0,1.25,0,0.66,0.47,0.74,0,0,0,5.95,1.72,6.62,4.22,1.57,0.00
14711,Kodai Senga,NYM,28,20,5,0,0,115,10,4,85,15,46,43,138,0,0,0,3.60,1.11,10.80,3.37,3.21,1.17
13629,Antonio Senzatela,COL,35,4,0,0,0,57,2,4,62,12,33,22,37,0,0,0,5.21,1.47,5.84,3.47,1.68,1.89
20732,Jack Seppings,FA,0,0,0,0,0,1,0,0,1.23,0,0.66,0.85,0.75,0,0,0,5.96,2.08,6.79,7.61,0.89,0.00
18178,Luis Serna,NYY,0,0,0,0,0,1,0,0,1.13,0,0.89,0.7,0.88,0,0,0,8.05,1.83,7.89,6.28,1.26,0.00
15086,Florencio Serrano,FA,0,0,0,0,0,1,0,0,1.09,0,0.64,0.5,0.82,0,0,0,5.76,1.60,7.38,4.54,1.63,0.00
19968,Kenny Serwa,DET,0,0,0,0,0,1,0,0,1.05,0,0.63,0.64,0.55,0,0,0,5.68,1.69,4.94,5.75,0.86,0.00
19177,Adam Serwinowski,LAD,0,0,0,0,0,1,0,0,1.02,0,0.72,0.83,0.91,0,0,0,6.49,1.85,8.20,7.47,1.10,0.00
13248,Luis Severino,ATH,29,29,12,0,0,172,9,11,177,25,92,57,143,0,0,0,4.81,1.36,7.48,2.98,2.51,1.31
14190,Paul Sewald,ARI,56,0,0,0,0,56,2,2,48,8,25,19,52,12,10,5,4.02,1.20,8.36,3.05,2.74,1.29
16753,Ian Seymour,TB,36,20,7,0,0,125,7,7,106,13,52,42,124,0,0,0,3.74,1.18,8.93,3.02,2.95,0.94
16809,Carson Seymour,SF,19,0,0,0,0,24,1,1,22,4,11,9,19,0,0,0,4.13,1.29,7.13,3.38,2.11,1.50
19064,Tzu-Chen Sha,ATH,0,0,0,0,0,1,0,0,1.4,0,0.98,0.51,0.63,0,0,0,8.81,1.92,5.63,4.63,1.22,0.00
19287,Reese Sharp,BAL,0,0,0,0,0,1,0,0,0.96,0,0.51,0.61,0.91,0,0,0,4.59,1.57,8.19,5.49,1.49,0.00
18396,Davis Sharpe,CLE,0,0,0,0,0,1,0,0,1.2,0,0.77,0.47,0.77,0,0,0,6.96,1.67,6.96,4.23,1.64,0.00
10553,Bryan Shaw,SEA,0,0,0,0,0,1,0,0,0.98,0,0.57,0.61,0.88,0,0,0,5.10,1.59,7.94,5.45,1.46,0.00
18161,Emmet Sheehan,LAD,34,22,7,0,0,130,8,3,103,17,55,41,140,0,0,0,3.81,1.11,9.69,2.84,3.41,1.18
13399,Justus Sheffield,FA,0,0,0,0,0,1,0,0,1.22,0,0.82,0.63,0.84,0,0,0,7.34,1.85,7.58,5.64,1.34,0.00
20406,Chia-Shi Shen,SEA,0,0,0,0,0,1,0,0,1.32,0,0.97,0.42,0.67,0,0,0,8.77,1.74,5.99,3.77,1.59,0.00
19615,Grant Shepardson,MIA,0,0,0,0,0,1,0,0,1.18,0,0.92,1.07,0.75,0,0,0,8.32,2.25,6.76,9.64,0.70,0.00
19523,David Shields,KC,0,0,0,0,0,1,0,0,1.07,0,0.53,0.38,0.84,0,0,0,4.78,1.45,7.52,3.40,2.21,0.00
19384,Ben Shields,COL,0,0,0,0,0,1,0,0,0.97,0,0.52,0.44,0.95,0,0,0,4.68,1.41,8.55,3.92,2.18,0.00
18310,Jun-Seok Shim,NYM,0,0,0,0,0,1,0,0,0.93,0,1.01,1.21,0.91,0,0,0,9.11,2.14,8.23,10.85,0.76,0.00
18288,Adam Shoemaker,ATL,0,0,0,0,0,1,0,0,1.14,0,1.02,1.2,0.84,0,0,0,9.14,2.34,7.57,10.82,0.70,0.00
16947,TJ Shook,COL,0,0,0,0,0,1,0,0,1.06,0,0.63,0.51,0.89,0,0,0,5.70,1.57,8.00,4.60,1.74,0.00
16128,Avery Short,ARI,0,0,0,0,0,1,0,0,1.16,0,0.73,0.51,0.67,0,0,0,6.55,1.67,6.01,4.63,1.30,0.00
15532,Aaron Shortridge,FA,0,0,0,0,0,1,0,0,1.15,0,0.67,0.5,0.77,0,0,0,6.05,1.66,6.94,4.52,1.54,0.00
19019,Zack Showalter,STL,0,0,0,0,0,1,0,0,0.92,0,0.52,0.71,0.94,0,0,0,4.67,1.64,8.48,6.41,1.32,0.00
13585,Chasen Shreve,FA,0,0,0,0,0,1,0,0,0.95,0,0.51,0.37,0.91,0,0,0,4.63,1.33,8.19,3.36,2.44,0.00
18414,Chase Shugart,PHI,33,0,0,0,0,34,1,1,28,4,14,12,27,0,1,1,3.71,1.18,7.15,3.18,2.25,1.06
17643,Seth Shuman,WSH,0,0,0,0,0,1,0,0,1.22,0,0.75,0.34,0.79,0,0,0,6.77,1.56,7.10,3.04,2.33,0.00
16728,Jared Shuster,STL,0,0,0,0,0,1,0,0,1.14,0,0.64,0.46,0.79,0,0,0,5.75,1.60,7.08,4.13,1.71,0.00
16091,T.J. Sikkema,BOS,0,0,0,0,0,1,0,0,1.07,0,0.74,0.51,0.73,0,0,0,6.66,1.59,6.57,4.63,1.42,0.00
17438,Chase Silseth,LAA,48,0,0,0,0,52,2,2,45,7,22,19,48,3,0,1,3.81,1.23,8.31,3.29,2.53,1.21
17413,Eric Silva,DET,0,0,0,0,0,1,0,0,1.04,0,0.71,0.53,0.84,0,0,0,6.39,1.57,7.56,4.81,1.57,0.00
18239,Andres Silvera,PIT,0,0,0,0,0,1,0,0,1.25,0,0.8,0.74,0.88,0,0,0,7.18,1.98,7.88,6.65,1.18,0.00
18150,Liam Simon,SF,0,0,0,0,0,1,0,0,0.99,0,0.95,1.02,0.92,0,0,0,8.60,2.01,8.30,9.17,0.90,0.00
17115,Johan Simon,DET,0,0,0,0,0,1,0,0,1.14,0,0.7,0.61,0.86,0,0,0,6.34,1.74,7.74,5.48,1.41,0.00
20739,Benjamin Simon,FA,0,0,0,0,0,1,0,0,1.05,0,0.57,0.45,0.87,0,0,0,5.09,1.50,7.81,4.02,1.94,0.00
20020,Anthony Simonelli,KC,0,0,0,0,0,1,0,0,0.96,0,0.58,0.55,0.92,0,0,0,5.24,1.51,8.25,4.98,1.66,0.00
18270,Josh Simpson,SEA,36,0,0,0,0,36,2,2,34,5,20,17,34,0,0,2,5.00,1.42,8.50,4.25,2.00,1.25
17959,Landon Sims,ARI,0,0,0,0,0,1,0,0,1.11,0,0.6,0.72,0.93,0,0,0,5.36,1.82,8.39,6.44,1.30,0.00
12469,Lucas Sims,FA,37,0,0,0,0,37,0,2,32,5,22,19,34,0,0,2,5.35,1.38,8.27,4.62,1.79,1.22
18791,Nick Sinacola,SF,0,0,0,0,0,1,0,0,1.16,0,0.67,0.55,0.69,0,0,0,6.03,1.70,6.25,4.93,1.27,0.00
19997,Jack Sinclair,WSH,0,0,0,0,0,1,0,0,1.02,0,0.63,0.68,0.85,0,0,0,5.67,1.69,7.62,6.10,1.25,0.00
13874,Brady Singer,CIN,30,30,14,0,0,174,12,13,169,21,82,57,161,0,0,0,4.24,1.30,8.33,2.95,2.82,1.09
19653,Luke Sinnard,ATL,0,0,0,0,0,1,0,0,1.02,0,0.53,0.64,0.87,0,0,0,4.77,1.66,7.80,5.75,1.36,0.00
17596,Evan Sisk,PIT,46,0,0,0,0,45,2,2,39,5,20,18,42,0,0,0,4.00,1.27,8.40,3.60,2.33,1.00
18838,Paul Skenes,PIT,30,30,21,1,0,186,11,7,134,12,41,44,224,0,0,0,1.98,0.96,10.84,2.13,5.09,0.58
16963,Noah Skirrow,PHI,0,0,0,0,0,1,0,0,1.36,0,0.8,0.69,0.63,0,0,0,7.17,2.05,5.63,6.24,0.90,0.00
16006,Tarik Skubal,DET,30,30,19,0,0,190,15,5,138,14,50,33,232,0,0,0,2.37,0.90,10.99,1.56,7.03,0.66
16231,Justin Slaten,BOS,57,0,0,0,0,59,6,4,50,6,25,18,50,15,4,4,3.81,1.15,7.63,2.75,2.78,0.92
19508,Ryan Sloan,SEA,0,0,0,0,0,1,0,0,1.23,0,0.71,0.36,0.82,0,0,0,6.37,1.59,7.35,3.27,2.25,0.00
16092,Ethan Small,SF,0,0,0,0,0,1,0,0,0.96,0,0.55,0.47,0.94,0,0,0,4.92,1.43,8.50,4.25,2.00,0.00
15666,Devin Smeltzer,FA,0,0,0,0,0,1,0,0,1.19,0,0.73,0.49,0.76,0,0,0,6.58,1.69,6.87,4.44,1.55,0.00
15778,Julian Smith,FA,0,0,0,0,0,1,0,0,1.03,0,0.77,0.7,0.92,0,0,0,6.93,1.72,8.25,6.27,1.32,0.00
16994,Cade Smith,CLE,70,0,0,0,0,70,4,4,52,4,22,18,86,2,28,5,2.83,1.00,11.06,2.31,4.78,0.51
16832,Jake Smith,MIA,0,0,0,0,0,1,0,0,1.09,0,0.86,1.05,0.86,0,0,0,7.75,2.13,7.75,9.41,0.82,0.00
11549,Burch Smith,DET,0,0,0,0,0,1,0,0,1.02,0,0.57,0.4,0.94,0,0,0,5.11,1.42,8.43,3.60,2.34,0.00
13906,Drew Smith,WSH,45,0,0,0,0,45,0,0,40,5,19,18,43,0,1,1,3.80,1.29,8.60,3.60,2.39,1.00
19698,Parker Smith,HOU,0,0,0,0,0,1,0,0,1.18,0,0.63,0.74,0.74,0,0,0,5.63,1.92,6.62,6.62,1.00,0.00
